[ID]	[KEY/ABSTRACT]	[KEYWORDS]	[DISCOURSE (T/I/B/C)]	[NUM_PARAGRAPHS]	[PARAGRAPH]	[PREVIOUS_PARAGRAPH]
plot-213_2	K	гуси лебеди[SEP]девочка сказала печи спасибо и вместе с братцем прибежала домой[SEP]лебедей давно шла дурная слава — что они пошаливали[SEP]— поешь моего простого киселька с молочком — скажу[SEP]вдруг видит — стоит избушка на курьей ножке[SEP]сестра с братцем добежала до молочной реки[SEP]выбежала она в чистое поле и только видела[SEP]девочка поскорее съела и спасибо сказала[SEP]течет молочная река в кисельных берегах[SEP]побежала девочка дальше — стоит яблоня[SEP]— у моего батюшки и сливочки не едятся	B	5	— Доченька, — говорила мать, — мы пойдем на работу, береги братца	У них была дочка да сынок маленький
plot-213_3	K	гуси лебеди[SEP]девочка сказала печи спасибо и вместе с братцем прибежала домой[SEP]лебедей давно шла дурная слава — что они пошаливали[SEP]— поешь моего простого киселька с молочком — скажу[SEP]вдруг видит — стоит избушка на курьей ножке[SEP]сестра с братцем добежала до молочной реки[SEP]выбежала она в чистое поле и только видела[SEP]девочка поскорее съела и спасибо сказала[SEP]течет молочная река в кисельных берегах[SEP]побежала девочка дальше — стоит яблоня[SEP]— у моего батюшки и сливочки не едятся	B	5	Не ходи со двора, будь умницей — мы купим тебе платочек	— Доченька, — говорила мать, — мы пойдем на работу, береги братца
plot-213_4	K	гуси лебеди[SEP]девочка сказала печи спасибо и вместе с братцем прибежала домой[SEP]лебедей давно шла дурная слава — что они пошаливали[SEP]— поешь моего простого киселька с молочком — скажу[SEP]вдруг видит — стоит избушка на курьей ножке[SEP]сестра с братцем добежала до молочной реки[SEP]выбежала она в чистое поле и только видела[SEP]девочка поскорее съела и спасибо сказала[SEP]течет молочная река в кисельных берегах[SEP]побежала девочка дальше — стоит яблоня[SEP]— у моего батюшки и сливочки не едятся	C	5	Отец с матерью ушли, а дочка позабыла, что ей приказывали посадила братца на травке под окошко, сама побежала на улицу, заигралась, загулялась Налетели гуси-лебеди, подхватили мальчика, унесли на крыльях Вернулась девочка, глядь — братца нету Ахнула, кинулась туда-сюда — нету Она его кликала, слезами заливалась, причитывала, что худо будет от отца с матерью, — братец не откликнулся Выбежала она в чистое поле и только видела метнулись вдалеке гуси-лебеди и пропали за темным лесом Тут она догадалась, что они унесли ее братца про гусей-лебедей давно шла дурная слава — что они пошаливали, маленьких детей уносили Бросилась девочка догонять их Бежала, бежала, увидела — стоит печь — Печка, печка, скажи, куда гуси-лебеди полетели Печка ей отвечает — Съешь моего ржаного пирожка — скажу — Стану я ржаной пирог есть У моего батюшки и пшеничные не едятся Печка ей не сказала Побежала девочка дальше — стоит яблоня — Яблоня, яблоня, скажи, куда гуси-лебеди полетели — Поешь моего лесного яблочка — скажу — У моего батюшки и садовые не едятся Яблоня ей не сказала Побежала девочка дальше Течет молочная река в кисельных берегах — Молочная река, кисельные берега, куда гуси-лебеди полетели — Поешь моего простого киселька с молочком — скажу — У моего батюшки и сливочки не едятся Долго она бегала по полям, по лесам День клонится к вечеру, делать нечего — надо идти домой Вдруг видит — стоит избушка на курьей ножке, об одном окошке, кругом себя поворачивается В избушке старая баба-яга прядет кудель А на лавочке сидит братец, играет серебряными яблочками Девочка вошла в избушку — Здравствуй, бабушка — Здравствуй, девица Зачем на глаза явилась — Я по мхам, по болотам ходила, платье измочила, пришла погреться — Садись покуда кудель прясть Баба-яга дала ей веретено, а сама ушла Девочка прядет — вдруг из-под печки выбегает мышка и говорит ей — Девица, девица, дай мне кашки, я тебе добренькое скажу Девочка дала ей кашки, мышка ей сказала — Баба-яга пошла баню топить Она тебя вымоет-выпарит, в печь посадит, зажарит и съест, сама на твоих костях покатается Девочка сидит ни жива ни мертва, плачет, а мышка ей опять — Не дожидайся, бери братца, беги, а я за тебя кудель попряду Девочка взяла братца и побежала А баба-яга подойдет к окошку и спрашивает — Девица, прядешь ли Мышка ей отвечает — Пряду, бабушка Баба-яга баню вытопила и пошла за девочкой А в избушке нет никого Баба-яга закричала — Гуси-лебеди Летите в погоню Стоит яблоня	Не ходи со двора, будь умницей — мы купим тебе платочек
plot-214_0	K	скрипач в аду[SEP]услышал господь эту молитву и велел своим ангелам выпустить богатого мужика из аду кромешного[SEP]потом еще набежала целая изба ненаших и спрашивают у богатого мужика[SEP]в те времена некая девица родила сына и покинула его с малолетства[SEP]в некотором городе шла дорога в объезд — верст пятьдесят будет[SEP]сядь за трубой на печке да три года не ешь — так уцелеешь[SEP]шел скрипач на гулянку и вдруг провалился сквозь землю[SEP]стащили его с печки и заставили играть на скрипке[SEP]а скрипач стал говорить сыновьям богатого мужика[SEP]и приказал государь выстроить прямоезжий мост[SEP]собрал два котла денег — один закопал в овине	I	5	Был-жил мужик, у него было три сына	NA
plot-214_1	K	скрипач в аду[SEP]услышал господь эту молитву и велел своим ангелам выпустить богатого мужика из аду кромешного[SEP]потом еще набежала целая изба ненаших и спрашивают у богатого мужика[SEP]в те времена некая девица родила сына и покинула его с малолетства[SEP]в некотором городе шла дорога в объезд — верст пятьдесят будет[SEP]сядь за трубой на печке да три года не ешь — так уцелеешь[SEP]шел скрипач на гулянку и вдруг провалился сквозь землю[SEP]стащили его с печки и заставили играть на скрипке[SEP]а скрипач стал говорить сыновьям богатого мужика[SEP]и приказал государь выстроить прямоезжий мост[SEP]собрал два котла денег — один закопал в овине	B	5	Жил он богато, собрал два котла денег — один закопал в овине, другой в воротах	Был-жил мужик, у него было три сына
plot-214_2	K	скрипач в аду[SEP]услышал господь эту молитву и велел своим ангелам выпустить богатого мужика из аду кромешного[SEP]потом еще набежала целая изба ненаших и спрашивают у богатого мужика[SEP]в те времена некая девица родила сына и покинула его с малолетства[SEP]в некотором городе шла дорога в объезд — верст пятьдесят будет[SEP]сядь за трубой на печке да три года не ешь — так уцелеешь[SEP]шел скрипач на гулянку и вдруг провалился сквозь землю[SEP]стащили его с печки и заставили играть на скрипке[SEP]а скрипач стал говорить сыновьям богатого мужика[SEP]и приказал государь выстроить прямоезжий мост[SEP]собрал два котла денег — один закопал в овине	B	5	Вот помер этот мужик, а про деньги никому не сказал	Жил он богато, собрал два котла денег — один закопал в овине, другой в воротах
plot-214_3	K	скрипач в аду[SEP]услышал господь эту молитву и велел своим ангелам выпустить богатого мужика из аду кромешного[SEP]потом еще набежала целая изба ненаших и спрашивают у богатого мужика[SEP]в те времена некая девица родила сына и покинула его с малолетства[SEP]в некотором городе шла дорога в объезд — верст пятьдесят будет[SEP]сядь за трубой на печке да три года не ешь — так уцелеешь[SEP]шел скрипач на гулянку и вдруг провалился сквозь землю[SEP]стащили его с печки и заставили играть на скрипке[SEP]а скрипач стал говорить сыновьям богатого мужика[SEP]и приказал государь выстроить прямоезжий мост[SEP]собрал два котла денег — один закопал в овине	B	5	Однажды был на деревне праздник	Вот помер этот мужик, а про деньги никому не сказал
plot-214_4	K	скрипач в аду[SEP]услышал господь эту молитву и велел своим ангелам выпустить богатого мужика из аду кромешного[SEP]потом еще набежала целая изба ненаших и спрашивают у богатого мужика[SEP]в те времена некая девица родила сына и покинула его с малолетства[SEP]в некотором городе шла дорога в объезд — верст пятьдесят будет[SEP]сядь за трубой на печке да три года не ешь — так уцелеешь[SEP]шел скрипач на гулянку и вдруг провалился сквозь землю[SEP]стащили его с печки и заставили играть на скрипке[SEP]а скрипач стал говорить сыновьям богатого мужика[SEP]и приказал государь выстроить прямоезжий мост[SEP]собрал два котла денег — один закопал в овине	C	5	шел скрипач на гулянку и вдруг провалился сквозь землю провалился и попал в ад, прямо в то место, где богатый мужик мучился — Здравствуй, знакомый — говорит скрипач Отвечает ему мужик — Ты неладно попал сюда Здесь ад, и я в аду сижу — За что же ты, дядя, сюда угодил — За деньги Было у меня денег много, нищим не давал, два котла в землю закопал Вот сейчас станут меня мучить, палками бить, когтями терзать — Как же мне-то быть Пожалуй, и меня замучают — А ты поди, сядь за трубой на печке да три года не ешь — так уцелеешь Скрипач спрятался за трубой пришли ненаши, стали богатого мужика бить да приговаривать — Вот тебе, богач Тьму денег накопил, а спрятать не сумел туда закопал их, что нам сторожить невмоготу В воротах бесперечь ездят, лошади нам головы подковами поразбивали, а в овине цепами нас молотят Только ушли ненаши, мужик и говорит скрипачу — Если выйдешь отсюдова, скажи моим детям, чтобы они взяли деньги один котел у ворот закопан, а другой — в овине, и чтобы раздали их на нищую братию Потом еще набежала целая изба ненаших и спрашивают у богатого мужика — Что у тебя русским духом пахнет Мужик говорит — Это вы по Руси ходили, русского духу набрались — Как бы не так Стали искать, нашли скрипача и закричали — Ха-ха-ха, скрипач здесь Стащили его с печки и заставили играть на скрипке Он три года играл, а ему за три дня показалось уморился и говорит — Что за диво Бывало, играл я — в один вечер все струны изорву, а теперь третий день играю — и все целы Господи благослови Только вымолвил — все струны и лопнули — Ну, братцы, — говорит скрипач, — сами видите струны лопнули, не на чем играть — Постой, — сказал один нечистый, — у меня есть два бунта струн, я тебе принесу Сбегал и принес скрипач взял струны, потянул и опять только вымолвил «Господи благослови » — оба бунта лопнули — Нет, братцы, ваши струны мне не годятся у меня свои дома есть, дайте — схожу Ненаши его не пущают — Ты уйдешь — Если вы не верите, то пошлите со мной кого-нибудь в провожатых Ненаши выбрали одного и послали с скрипачом Скрипач пришел в деревню в крайней избе свадьбу справляют — Пойдем на свадьбу Вошли в избу тут все скрипача узнали, спрашивают — Где это ты, братец, три года пропадал — На том свете был Посидели, погуляли, ненаш зовет скрипача — Пора идти — Погоди еще немножко Вывезли эти котлы на перекресток	Однажды был на деревне праздник
plot-215_0	K	двое из сумы[SEP]вот вылезли двое из сумы с большими колдашами и начали бить старуху[SEP]а кума сейчас приказала своим дочерям сшить точно такую же суму[SEP]вот старик взял обе сумы — и сердиту и хорошу — и пошел домой[SEP]двое из сумы вылезли с большими колдашами и ну куму бить[SEP]взял обмененную суму и весело пошел в дом свой к старухе[SEP]задумала унесть у старика эту суму и говорит дочерям[SEP]« возьми себе эту суму », — говорит журавль старику[SEP]старуха глядит на него быстро и ворчит промеж себя[SEP]с тех пор старик со старухою стали жить так хорошо[SEP]усадила за стол — захотелось ей поесть — и говорит	I	5	Жил старик со старухой	NA
plot-215_1	K	двое из сумы[SEP]вот вылезли двое из сумы с большими колдашами и начали бить старуху[SEP]а кума сейчас приказала своим дочерям сшить точно такую же суму[SEP]вот старик взял обе сумы — и сердиту и хорошу — и пошел домой[SEP]двое из сумы вылезли с большими колдашами и ну куму бить[SEP]взял обмененную суму и весело пошел в дом свой к старухе[SEP]задумала унесть у старика эту суму и говорит дочерям[SEP]« возьми себе эту суму », — говорит журавль старику[SEP]старуха глядит на него быстро и ворчит промеж себя[SEP]с тех пор старик со старухою стали жить так хорошо[SEP]усадила за стол — захотелось ей поесть — и говорит	B	5	Вот старуха на старика всегда бранится, что ни день — то помелом, то рогачом отваляет его	Жил старик со старухой
plot-215_2	K	двое из сумы[SEP]вот вылезли двое из сумы с большими колдашами и начали бить старуху[SEP]а кума сейчас приказала своим дочерям сшить точно такую же суму[SEP]вот старик взял обе сумы — и сердиту и хорошу — и пошел домой[SEP]двое из сумы вылезли с большими колдашами и ну куму бить[SEP]взял обмененную суму и весело пошел в дом свой к старухе[SEP]задумала унесть у старика эту суму и говорит дочерям[SEP]« возьми себе эту суму », — говорит журавль старику[SEP]старуха глядит на него быстро и ворчит промеж себя[SEP]с тех пор старик со старухою стали жить так хорошо[SEP]усадила за стол — захотелось ей поесть — и говорит	B	5	старику от старухи житья вовсе нет	Вот старуха на старика всегда бранится, что ни день — то помелом, то рогачом отваляет его
plot-215_3	K	двое из сумы[SEP]вот вылезли двое из сумы с большими колдашами и начали бить старуху[SEP]а кума сейчас приказала своим дочерям сшить точно такую же суму[SEP]вот старик взял обе сумы — и сердиту и хорошу — и пошел домой[SEP]двое из сумы вылезли с большими колдашами и ну куму бить[SEP]взял обмененную суму и весело пошел в дом свой к старухе[SEP]задумала унесть у старика эту суму и говорит дочерям[SEP]« возьми себе эту суму », — говорит журавль старику[SEP]старуха глядит на него быстро и ворчит промеж себя[SEP]с тех пор старик со старухою стали жить так хорошо[SEP]усадила за стол — захотелось ей поесть — и говорит	B	5	И пошел он в поле, взял с собою тенёты и поставил их	старику от старухи житья вовсе нет
plot-215_4	K	двое из сумы[SEP]вот вылезли двое из сумы с большими колдашами и начали бить старуху[SEP]а кума сейчас приказала своим дочерям сшить точно такую же суму[SEP]вот старик взял обе сумы — и сердиту и хорошу — и пошел домой[SEP]двое из сумы вылезли с большими колдашами и ну куму бить[SEP]взял обмененную суму и весело пошел в дом свой к старухе[SEP]задумала унесть у старика эту суму и говорит дочерям[SEP]« возьми себе эту суму », — говорит журавль старику[SEP]старуха глядит на него быстро и ворчит промеж себя[SEP]с тех пор старик со старухою стали жить так хорошо[SEP]усадила за стол — захотелось ей поесть — и говорит	C	5	И поймал он журавля и говорит ему «Будь мне сыном Я тебя отнесу своей старухе, авось она не будет теперь на меня ворчать» Журавль ему отвечает Пойдём со мною в дом» Вот он и пошел к нему в дом журавль взял со стены сумку и говорит «двое из сумы » Вот сейчас вылезли из сумы два молодца, стали становить столы дубовые, стлать скатерти шелковые, подавать ествы и питья разные Старик видит такую сладость, что сроду никогда не видывал, и обрадовался оченно Журавль и говорил ему «Возьми эту суму себе и неси своей старухе» Вот он взял и пошел шел путем дальним и зашел к куме ночевать у кумы было три дочери Собрали ему поужинать чем бог послал Он ест — не ест и говорит куме «Плоха твоя еда » — «Какая есть, батюшка » — отвечала кума Вот он и говорит «Собери свою еду-то» а которая была у него сума, той говорит, как приказывал ему журавль двое из сумы В ту же минуту двое из сумы вылезли, зачали становить столы дубовые, стлать скатерти шелковые, подавать ествы и питья разные Кума с дочерьми своими удивилась, задумала унесть у старика эту суму и говорит дочерям «Подите истопите баньку может, куманёк попарится в баньке-то» Вот только он вышел в баню-то, а кума сейчас приказала своим дочерям сшить точно такую же суму, какая у старика они сшили и положили свою суму старику, а его суму себе взяли Старик вышел из бани, взял обмененную суму и весело пошел в дом свой к старухе приходит ко двору и кричит громим голосом «Старуха, старуха Встречай меня с журавлём-сыном» Старуха глядит на него быстро и ворчит промеж себя «Поди-ты, старый кобель Я тебя отвалю рогачом» А старик свои слова говорит Встречай меня с журавлём-сыном» Вошел в избу старик, повесил суму на крючок и кричит двое из сумы Из сумы нет никого Вот он в другой раз двое из сумы Из сумы опять нет никого Старуха видит, что он говорит бог знает что, ухватила помело мокро и ну старика гвоздить Старик испугался, заплакал и пошел опять в поле Отколь ни взялся прежний журавль, видит его несчастье и говорит «Пойдем, батюшка, опять ко мне в дом» Вот он и пошел У журавля опять сума висит такая же Двое из сумы — сказал журавль Двое из сумы вылезли и поставили такой же обед, как и прежние «Возьми себе эту суму», — говорит журавль старику Вот он взял суму и пошел	И пошел он в поле, взял с собою тенёты и поставил их
plot-216_0	K	не был ли здесь мой пьяница[SEP]пришла в кабак баба и спрашивает о своем муже[SEP]— не был ли здесь мой пьяница[SEP]— ну так давай мне на гривну[SEP]на сколько он выпил[SEP]— на пятак	I	4	Пришла в кабак баба и спрашивает о своем муже	NA
plot-216_1	K	не был ли здесь мой пьяница[SEP]пришла в кабак баба и спрашивает о своем муже[SEP]— не был ли здесь мой пьяница[SEP]— ну так давай мне на гривну[SEP]на сколько он выпил[SEP]— на пятак	B	4	— Не был ли здесь мой пьяница	Пришла в кабак баба и спрашивает о своем муже
plot-216_2	K	не был ли здесь мой пьяница[SEP]пришла в кабак баба и спрашивает о своем муже[SEP]— не был ли здесь мой пьяница[SEP]— ну так давай мне на гривну[SEP]на сколько он выпил[SEP]— на пятак	B	4	— Ах, подлец, ах, разбойник	— Не был ли здесь мой пьяница
plot-216_3	K	не был ли здесь мой пьяница[SEP]пришла в кабак баба и спрашивает о своем муже[SEP]— не был ли здесь мой пьяница[SEP]— ну так давай мне на гривну[SEP]на сколько он выпил[SEP]— на пятак	C	4	На сколько он выпил — Ну так давай мне на гривну	— Ах, подлец, ах, разбойник
plot-217_0	K	медведь и лиса[SEP]у медведя в избе на чердаке была припасена кадушка меду[SEP]она нуко скорее перемазывать его медведю на живот[SEP]а сама влезла на чердак и почала кадушку с медом[SEP]а сама — на чердак и докончила кадушку с медом[SEP]поглядь — на животе у нее и показался медок[SEP]лиса влезла на чердак и до половины мед[SEP]медведь — делать нечего — повинился[SEP]ляжем на солнышке вверх брюхом[SEP]лиса лежит да хвостом вертит[SEP]вот легли они спать на печке	I	5	Жили-были медведь и лиса	NA
plot-217_1	K	медведь и лиса[SEP]у медведя в избе на чердаке была припасена кадушка меду[SEP]она нуко скорее перемазывать его медведю на живот[SEP]а сама влезла на чердак и почала кадушку с медом[SEP]а сама — на чердак и докончила кадушку с медом[SEP]поглядь — на животе у нее и показался медок[SEP]лиса влезла на чердак и до половины мед[SEP]медведь — делать нечего — повинился[SEP]ляжем на солнышке вверх брюхом[SEP]лиса лежит да хвостом вертит[SEP]вот легли они спать на печке	B	5	У медведя в избе на чердаке была припасена кадушка меду	Жили-были медведь и лиса
plot-217_2	K	медведь и лиса[SEP]у медведя в избе на чердаке была припасена кадушка меду[SEP]она нуко скорее перемазывать его медведю на живот[SEP]а сама влезла на чердак и почала кадушку с медом[SEP]а сама — на чердак и докончила кадушку с медом[SEP]поглядь — на животе у нее и показался медок[SEP]лиса влезла на чердак и до половины мед[SEP]медведь — делать нечего — повинился[SEP]ляжем на солнышке вверх брюхом[SEP]лиса лежит да хвостом вертит[SEP]вот легли они спать на печке	B	5	Лиса про то сведала	У медведя в избе на чердаке была припасена кадушка меду
plot-217_3	K	медведь и лиса[SEP]у медведя в избе на чердаке была припасена кадушка меду[SEP]она нуко скорее перемазывать его медведю на живот[SEP]а сама влезла на чердак и почала кадушку с медом[SEP]а сама — на чердак и докончила кадушку с медом[SEP]поглядь — на животе у нее и показался медок[SEP]лиса влезла на чердак и до половины мед[SEP]медведь — делать нечего — повинился[SEP]ляжем на солнышке вверх брюхом[SEP]лиса лежит да хвостом вертит[SEP]вот легли они спать на печке	B	5	Как бы ей до меду добраться	Лиса про то сведала
plot-217_4	K	медведь и лиса[SEP]у медведя в избе на чердаке была припасена кадушка меду[SEP]она нуко скорее перемазывать его медведю на живот[SEP]а сама влезла на чердак и почала кадушку с медом[SEP]а сама — на чердак и докончила кадушку с медом[SEP]поглядь — на животе у нее и показался медок[SEP]лиса влезла на чердак и до половины мед[SEP]медведь — делать нечего — повинился[SEP]ляжем на солнышке вверх брюхом[SEP]лиса лежит да хвостом вертит[SEP]вот легли они спать на печке	C	5	Прибежала лиса к медведю, села под окошечко — Кум, ты не знаешь моего горечка — Что, кума, у тебя за горечко — Изба моя худая, углы провалились, я и печь не топила Пусти к себе ночевать — Поди, кума переночуй Вот легли они спать на печке Лиса лежит да хвостом вертит Как ей до меду добраться Медведь заснул, а лиса — тук-тук хвостом Медведь спрашивает — Кума, кто там стучит — А это за мной пришли, на повой зовут — Так сходи, кума Вот лиса ушла А сама влезла на чердак и почала кадушку с медом Наелась, воротилась и опять легла — Кума, а кума, — спрашивает медведь, — как назвали-то — Починочком — Это имечко хорошее На другую ночь легли спать, лиса — тук-тук хвостом — Кум, а кум, меня опять на повой зовут — Так сходи, кума Лиса влезла на чердак и до половины мед-то и поела Опять воротилась и легла — Кума, а кума, как назвали-то — Половиночком — Это имечко хорошее На третью ночь лиса — тук-тук хвостом — Меня опять на повой зовут — Кума, а кума, — говорит медведь, — ты недолго ходи, а то я блины хочу печь — Ну, это я скоро обернусь А сама — на чердак и докончила кадушку с медом, все выскребла Воротилась, а медведь уже встал — Кума, а кума, как назвали-то — Поскрёбышком — Это имечко и того лучше Ну, теперь давай блины печь Медведь напек блинов, а лиса спрашивает — Мед-то у тебя, кум, где — А на чердаке Полез медведь на чердак, а меду-то в кадушке нет — пустая — Кто его съел — спрашивает — Это ты, кума, больше некому — Нет, кум, я мед в глаза не видала Да ты сам его съел, а на меня говоришь Медведь думал, думал — Ну, — говорит, — давай пытать, кто съел Ляжем на солнышке вверх брюхом У кого мед вытопится — тот, значит, и съел Легли они на солнышке Медведь уснул А лисе не спится Глядь-поглядь — на животе у нее и показался медок Она нуко скорее перемазывать его медведю на живот — Кум, а кум Вот кто мед-то съел Медведь — делать нечего — повинился	Как бы ей до меду добраться
plot-218_0	K	барин и староста[SEP]она в те поры сидела в каменном дому в верхнем этажу[SEP]черному псу да твоему родимому отцу сорок четвертей[SEP]— три столба воротных да с вороного коня подуздочек[SEP]— чепчик с клиньем да колпак с рукавами[SEP]— вам да свиньям пятьдесят четвертей[SEP]— не привез ли ты от матушки письма[SEP]— как же новая мельница загорелася[SEP]приехал к нему из деревни староста[SEP]— с вашего иноходца кожу снимали[SEP]ваш перочинный ножичек изломали	I	5	Жил-был барин в городе	NA
plot-218_1	K	барин и староста[SEP]она в те поры сидела в каменном дому в верхнем этажу[SEP]черному псу да твоему родимому отцу сорок четвертей[SEP]— три столба воротных да с вороного коня подуздочек[SEP]— чепчик с клиньем да колпак с рукавами[SEP]— вам да свиньям пятьдесят четвертей[SEP]— не привез ли ты от матушки письма[SEP]— как же новая мельница загорелася[SEP]приехал к нему из деревни староста[SEP]— с вашего иноходца кожу снимали[SEP]ваш перочинный ножичек изломали	B	5	приехал к нему из деревни староста	Жил-был барин в городе
plot-218_2	K	барин и староста[SEP]она в те поры сидела в каменном дому в верхнем этажу[SEP]черному псу да твоему родимому отцу сорок четвертей[SEP]— три столба воротных да с вороного коня подуздочек[SEP]— чепчик с клиньем да колпак с рукавами[SEP]— вам да свиньям пятьдесят четвертей[SEP]— не привез ли ты от матушки письма[SEP]— как же новая мельница загорелася[SEP]приехал к нему из деревни староста[SEP]— с вашего иноходца кожу снимали[SEP]ваш перочинный ножичек изломали	B	5	— Это ты, Василий Петров	приехал к нему из деревни староста
plot-218_3	K	барин и староста[SEP]она в те поры сидела в каменном дому в верхнем этажу[SEP]черному псу да твоему родимому отцу сорок четвертей[SEP]— три столба воротных да с вороного коня подуздочек[SEP]— чепчик с клиньем да колпак с рукавами[SEP]— вам да свиньям пятьдесят четвертей[SEP]— не привез ли ты от матушки письма[SEP]— как же новая мельница загорелася[SEP]приехал к нему из деревни староста[SEP]— с вашего иноходца кожу снимали[SEP]ваш перочинный ножичек изломали	B	5	— спрашивает барин	— Это ты, Василий Петров
plot-218_4	K	барин и староста[SEP]она в те поры сидела в каменном дому в верхнем этажу[SEP]черному псу да твоему родимому отцу сорок четвертей[SEP]— три столба воротных да с вороного коня подуздочек[SEP]— чепчик с клиньем да колпак с рукавами[SEP]— вам да свиньям пятьдесят четвертей[SEP]— не привез ли ты от матушки письма[SEP]— как же новая мельница загорелася[SEP]приехал к нему из деревни староста[SEP]— с вашего иноходца кожу снимали[SEP]ваш перочинный ножичек изломали	C	5	— Я, батюшка-барин — Не привез ли ты от матушки письма — Письмеца нет, только одна грамотка — Что же в ней прописано — Да, вишь, прогневили господа бога, ваш перочинный ножичек изломали — Как же вы его изломали — С вашего иноходца кожу снимали ножичек-то мал, я его и сломал — Да разве мой конь помер — Нет, подох — Как же он издох — Не он наперед подох, а ваша матушка, батюшка-барин — Ужли и матушка померла — Да как у Фомки овин горел, она в те поры сидела в каменном дому в верхнем этажу, а форточка пола была искорка ей на ногу скакнула, барыня упала да ногу-то и свихнула — А ты, дурак, чего не поддержал — Батюшка-барин Она хлебом-солью откормлена В кое место падет, меня убьет — Ты бы таковской и был Отчего ж у Фомки овин загорелся — Не он наперед загорелся, а ваша новая конюшня — Что от нее осталося — Три столба воротных да с вороного коня подуздочек — Как же она загорелася — Да не она, батюшка-барин, загорелася, а ваша новая мельница — Как, и новая мельница сгорела — Да, батюшка-барин, сгорела Прогневили мы господа бога — Что ж от нее осталось — Вода да камень остались камень-то начетверо разорвало, а все уцелел да в дымном окошке кошка сидела, так у ней глаза лопнули, а сама как есть живая — Как же новая мельница загорелася — Не она, батюшка-барин, наперед загорелась, а ваша кладовая — Как — и кладовая — Да, сгорела, батюшка-барин Прогневили мы господа бога — Ты старостой называешься, а собрал ли с крестьян деньги — Собрал, батюшка-барин, собрал — С кого сколько — С Фомки грош, с Еремки грош, а с Варфоломейка одна копейка — А что ж с него мало — Он вдовый, половина тягла платит — А собрал ли с крестьян муку — Собрал, собрал, батюшка-барин — Куда ж ты ее девал — Вам да свиньям пятьдесят четвертей черному псу да твоему родимому отцу сорок четвертей уткам да курам, сестрам твоим дурам, двадцать четвертей — Что ты, дурак, ругаешься — Батюшка-барин, пословица така — Был ли ты на рынке — Был, батюшка-барин, был — Велик ли торг — Я с ним не мерился — Силен ли он — Я с ним не боролся — Почем там мука — По кулям да по мешкам — Ты, говорят, Фомку женил — Женил, батюшка-барин, женил — А богата невеста — Богата, батюшка-барин, дюже богата — Что богатства — Чепчик с клиньем да колпак с рукавами, чугунна коробка, железный замок	— спрашивает барин
